,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
442,9771,yes,no,6.56,13,,0,0.0,0.0,0,1
443,9777,yes,yes,9.79,22,,0,24.1,0.7,0,1
444,9791,yes,no,6.1,45,0.0,2,0.0,0.0,1,1
445,9811,yes,yes,11.39,15,1.28,0,235.6,9.8,0,0
446,9821,no,no,6.06,22,0.65,1,0.0,0.0,0,1
447,9914,no,no,4.87,0,,0,0.0,0.0,7,1
448,9928,yes,yes,8.84,23,,0,44.9,2.4,0,1
449,9939,yes,no,11.33,21,0.11,1,9.9,0.8,0,0
450,9948,yes,no,11.33,24,,0,30.2,4.7,0,0
451,9963,no,no,6.6,1,,0,0.0,0.0,0,1
452,9980,no,no,5.82,0,,0,0.0,0.0,0,1
453,9984,no,no,4.5,13,,0,0.0,0.0,0,1
454,9991,yes,yes,11.3,21,0.21,0,51.8,4.3,0,0
455,10046,yes,yes,11.27,10,1.1,0,4.8,0.3,0,0
456,10091,yes,yes,11.24,56,0.13,1,118.9,9.5,0,0
457,10112,yes,yes,10.72,11,0.0,0,47.5,8.9,0,1
458,10122,yes,no,6.08,13,,1,0.0,0.0,0,1
459,10157,no,no,5.61,13,,0,0.0,0.0,0,1
460,10160,no,no,7.36,16,,0,16.4,1.5,0,1
461,10181,no,no,6.18,18,,1,0.0,0.0,0,1
462,10195,no,no,8.35,21,,0,41.2,1.0,0,1
463,10224,no,no,5.02,13,,0,0.0,0.0,0,1
464,10238,no,no,7.2,1,,0,0.0,0.0,0,1
465,10301,yes,no,6.94,23,0.0,0,16.6,2.2,0,1
466,10308,no,no,4.81,13,,0,0.0,0.0,0,1
467,10320,yes,yes,10.85,11,0.0,0,4.5,0.2,0,1
468,10331,no,no,6.91,18,,0,29.2,2.7,0,1
469,10336,yes,no,11.13,37,1.62,0,74.9,8.8,0,0
470,10341,yes,yes,10.53,20,0.0,0,73.1,12.9,0,1
471,10359,yes,yes,11.12,10,1.42,1,47.5,5.7,0,0
472,10415,yes,yes,6.51,21,,1,3.9,0.3,0,1
473,10426,yes,yes,11.09,26,1.85,1,107.5,64.1,1,0
474,10441,yes,no,9.24,26,,0,7.3,1.1,0,1
475,10468,no,no,5.76,13,,1,0.0,0.0,0,1
476,10526,no,no,4.74,38,,6,0.0,0.0,0,1
477,10541,yes,no,4.71,0,,0,0.0,0.0,5,1
478,10554,no,no,4.68,19,,8,0.0,0.0,0,1
479,10568,no,no,6.23,0,,1,0.0,0.0,3,1
480,10584,yes,yes,11.01,20,0.02,3,168.9,26.3,0,0
481,10625,yes,no,8.22,27,,0,69.4,5.7,0,1
482,10646,yes,no,10.99,22,1.14,0,25.1,4.4,0,0
483,10652,no,no,6.55,24,,1,32.1,4.7,0,1
484,10713,yes,yes,4.64,2,,0,0.0,0.0,0,1
485,10728,yes,yes,10.95,15,1.3,0,13.2,1.3,0,0
486,10762,yes,no,4.62,0,,0,0.0,0.0,0,1
487,10766,no,no,4.7,12,,0,0.0,0.0,0,1
488,10797,yes,yes,10.92,18,1.82,0,30.7,5.9,0,0
489,10798,no,no,10.92,24,,0,,,0,0
490,10807,no,no,4.49,14,0.0,0,0.0,0.0,2,1
491,10838,yes,yes,10.9,10,1.38,0,0.2,0.0,0,0
492,10847,no,no,4.57,0,,0,0.0,0.0,7,1
493,10893,yes,yes,11.08,20,,0,23.9,1.7,0,1
494,10904,no,no,4.56,14,,0,0.0,0.0,0,1
495,10929,yes,yes,10.85,15,1.34,0,18.2,1.1,0,0
496,10941,no,no,10.84,11,,0,,,0,0
497,10977,yes,yes,10.83,22,,0,20.2,2.2,0,0
498,11108,no,no,4.88,9,,0,0.0,0.0,0,1
499,11120,no,no,6.38,0,,0,0.2,0.0,0,1
500,11138,no,no,5.87,0,,0,0.0,0.0,0,1
501,11159,no,no,7.13,0,0.0,0,7.8,0.7,0,1
502,11164,yes,no,4.28,13,,0,0.0,0.0,0,1
503,11195,yes,no,10.77,25,1.76,1,28.0,2.9,0,0
504,11266,yes,yes,10.76,20,1.26,0,181.1,5.2,0,0
505,11269,no,no,10.76,12,,0,11.7,1.4,5,0
506,11370,yes,no,9.37,25,0.0,0,31.8,1.5,0,1
507,11387,no,no,4.44,12,,0,0.0,0.0,0,1
508,11470,no,no,6.21,0,,0,0.0,0.0,0,1
509,11480,no,no,5.35,22,0.71,0,0.0,0.0,0,1
510,11498,yes,no,10.75,63,,0,173.2,22.3,0,0
511,11502,yes,yes,6.35,22,0.0,0,0.0,0.0,0,1
512,11543,no,no,6.2,23,0.0,0,11.9,1.1,0,1
513,11667,yes,yes,5.14,21,,0,0.0,0.0,0,1
514,11694,yes,no,10.74,25,0.17,0,103.2,10.2,0,0
515,11709,yes,yes,10.73,10,1.43,0,8.5,0.4,0,0
516,11730,no,no,3.94,98,,0,0.0,0.0,0,1
517,11807,no,no,5.2,0,,0,0.0,0.0,1,1
518,11808,yes,no,6.39,36,,0,11.6,2.2,0,1
519,11821,no,no,5.16,13,,0,0.0,0.0,0,1
520,11849,yes,no,10.73,24,1.84,0,53.6,2.3,0,0
521,11876,yes,yes,6.73,22,,0,3.1,0.5,0,1
522,11911,yes,yes,6.16,14,,0,3.0,0.6,0,1
523,11990,no,no,4.5,0,,0,0.0,0.0,6,1
524,11991,no,no,4.14,13,,0,0.0,0.0,0,1
525,12003,yes,no,6.14,0,,0,3.4,0.2,6,1
526,12048,no,no,5.75,0,,0,0.0,0.0,0,1
527,12063,no,no,3.95,0,,0,0.0,0.0,6,1
528,12064,no,no,4.16,0,,0,0.0,0.0,0,1
529,12070,no,no,7.66,19,,2,33.4,1.7,0,1
530,12123,no,no,4.22,0,,0,0.0,0.0,4,1
531,12141,no,no,5.26,14,,1,0.0,0.0,0,1
532,12155,no,no,4.39,0,,0,0.0,0.0,6,1
533,12169,yes,no,6.05,0,,0,0.4,0.0,0,1
534,12184,yes,yes,10.71,24,1.32,1,82.7,5.4,0,0
535,12190,no,no,4.16,16,0.0,0,0.0,0.0,0,1
536,12206,no,no,7.05,14,,0,36.5,13.0,0,1
537,12223,yes,yes,5.7,0,,0,0.0,0.0,7,1
538,12261,yes,yes,4.39,0,0.0,0,0.0,0.0,0,1
539,12265,no,no,5.95,21,0.0,0,0.0,0.0,0,1
540,12308,yes,yes,10.7,28,1.41,0,44.9,3.3,0,0
541,12314,yes,no,7.12,0,,0,0.9,0.2,4,1
542,12338,no,no,5.78,0,0.24,1,0.8,0.1,6,1
543,12343,no,no,4.85,13,,0,0.0,0.0,0,1
544,12396,yes,yes,8.45,10,,1,0.7,0.3,1,1
545,12421,yes,yes,10.7,28,0.08,0,58.3,34.7,0,0
546,12440,yes,no,4.18,20,,0,0.0,0.0,0,1
547,12490,no,no,4.91,24,,2,0.0,0.0,0,1
548,12494,yes,no,7.99,25,,0,32.5,3.3,0,1
549,12498,no,no,4.41,0,,0,0.0,0.0,3,1
550,12546,no,no,6.7,22,,0,13.0,1.2,0,1
551,12559,yes,yes,8.25,20,,1,25.1,1.6,0,1
552,12630,no,no,6.13,0,,0,0.9,0.1,3,1
553,12642,yes,yes,10.68,22,1.07,0,61.7,3.2,0,0
554,12645,yes,no,10.68,22,1.03,0,75.5,2.6,0,0
555,12654,no,no,4.79,0,,0,0.0,0.0,0,1
556,12677,yes,yes,6.26,54,,0,36.0,10.1,0,1
557,12696,no,no,4.36,0,,0,0.0,0.0,0,1
558,12702,no,no,4.52,0,,1,0.0,0.0,7,1
559,12705,yes,yes,4.42,13,,0,0.0,0.0,0,1
560,12752,no,no,4.31,19,1.56,0,0.0,0.0,0,1
561,12772,no,no,4.86,0,,0,0.0,0.0,0,1
562,12782,yes,yes,9.62,16,0.0,0,55.5,2.2,2,1
563,12785,yes,no,6.21,0,,1,2.4,0.3,6,1
564,12813,yes,no,8.77,17,0.0,0,2.2,0.2,0,1
565,12852,yes,no,8.18,24,,1,14.5,1.1,0,1
566,12877,yes,yes,5.33,21,,0,0.0,0.0,0,1
567,12887,yes,no,4.5,0,0.27,0,0.0,0.0,7,1
568,12904,yes,no,10.25,24,,0,71.5,7.0,0,1
569,12918,yes,no,6.0,22,,1,12.3,0.9,0,1
570,12939,no,no,4.36,0,,0,0.0,0.0,7,1
571,12943,yes,yes,4.36,0,,3,0.0,0.0,6,1
572,12964,no,no,4.22,0,,1,0.0,0.0,6,1
573,12971,no,no,3.82,9,,0,0.0,0.0,0,1
574,12978,yes,yes,10.65,10,1.15,0,56.8,7.4,0,0
575,12994,yes,no,7.27,20,,0,13.1,1.2,0,1
576,13003,yes,no,8.07,25,0.0,0,64.8,3.5,0,1
577,13017,yes,yes,8.62,6,0.0,0,51.2,2.6,0,1
578,13046,yes,no,6.79,17,,0,9.0,1.3,6,1
579,13060,yes,no,7.31,20,,0,4.5,0.2,0,1
580,13080,yes,yes,10.64,13,1.5,0,99.9,8.2,4,0
581,13116,yes,yes,4.51,0,,0,0.0,0.0,7,1
582,13119,yes,no,6.6,0,,0,3.6,0.4,7,1
583,13134,yes,yes,10.64,25,0.12,0,99.0,4.5,0,0
584,13176,no,no,7.77,80,,0,0.0,0.0,0,1
585,13189,yes,no,6.69,0,,0,18.2,0.8,4,1
586,13204,yes,no,4.44,20,,0,0.0,0.0,0,1
587,13249,no,no,4.14,13,,0,0.0,0.0,0,1
588,13260,yes,yes,5.81,22,,0,0.0,0.0,0,1
589,13318,no,no,6.24,0,,0,0.1,0.0,0,1
590,13337,yes,no,7.47,9,,0,8.0,1.0,5,1
591,13340,yes,no,5.67,56,,0,0.0,0.0,0,1
592,13350,yes,no,10.62,22,0.07,0,11.1,2.1,0,0
593,13369,no,no,5.77,0,,0,0.0,0.0,0,1
594,13379,yes,no,10.61,10,1.89,0,202.0,16.8,0,0
595,13396,yes,no,10.61,12,,0,1.6,0.3,2,0
596,13566,yes,yes,10.59,24,1.08,0,37.5,3.6,0,0
597,13569,yes,yes,11.42,17,1.23,0,14.8,1.9,0,1
598,13577,yes,yes,4.28,0,0.0,0,0.0,0.0,0,1
599,13588,yes,no,8.78,25,0.0,2,44.0,4.7,0,1
600,13639,no,no,4.39,14,,1,0.0,0.0,0,1
601,13702,yes,no,5.2,0,,0,0.0,0.0,0,1
602,13784,yes,yes,4.76,0,,0,0.0,0.0,0,1
603,13822,yes,yes,10.57,10,1.3,0,12.3,1.5,0,0
604,13838,yes,yes,5.35,14,,0,0.0,0.0,0,1
605,13890,yes,no,5.65,36,0.23,0,0.0,0.0,0,1
606,13901,no,no,3.78,0,,0,0.0,0.0,7,1
607,13964,no,no,6.22,0,,0,1.7,0.1,5,1
608,14061,no,no,4.08,0,,0,0.0,0.0,6,1
609,14102,no,no,9.5,21,,0,0.0,0.0,0,1
610,14147,no,no,3.84,0,,0,0.0,0.0,0,1
611,14177,yes,no,10.53,33,0.0,0,120.9,4.7,0,1
612,14229,no,no,5.57,0,0.29,0,0.0,0.0,1,1
613,14237,yes,no,7.64,20,0.0,7,4.9,0.1,3,1
614,14299,yes,no,9.13,24,,0,11.3,1.2,0,1
615,14305,yes,no,8.99,32,,1,2.6,1.7,0,1
616,14312,no,no,6.4,0,,1,2.1,0.2,4,1
617,14347,yes,no,4.19,0,,0,0.0,0.0,6,1
618,14352,yes,no,10.81,0,,0,0.0,0.0,0,1
619,14366,yes,no,7.38,10,,0,4.1,0.3,7,1
620,14388,yes,yes,10.54,9,,0,9.6,0.3,0,0
621,14447,no,no,10.53,24,,0,,,0,0
622,14459,yes,no,6.43,21,,0,43.2,2.2,0,1
623,14472,yes,no,10.52,18,1.62,0,86.6,7.9,0,0
624,14478,no,no,4.2,0,,0,0.0,0.0,0,1
625,14488,no,no,4.22,14,,0,0.0,0.0,0,1
626,14536,no,no,4.51,0,,0,0.0,0.0,6,1
627,14670,yes,yes,4.22,22,,0,0.0,0.0,0,1
628,14696,no,no,5.5,55,,0,0.0,0.0,0,1
629,14739,yes,no,5.36,0,,0,0.0,0.0,7,1
630,14797,yes,no,6.33,44,,0,3.0,0.2,0,1
631,14866,no,no,5.75,13,,2,17.3,1.8,0,1
632,14887,no,no,6.29,0,0.0,0,4.4,0.3,7,1
633,14902,yes,no,10.78,0,,0,0.0,0.0,0,1
634,14913,yes,no,4.68,13,,0,0.0,0.0,0,1
635,14924,yes,no,6.27,22,0.0,0,11.6,0.6,0,1
636,14957,no,no,4.18,0,,0,0.0,0.0,0,1
637,14958,yes,yes,7.67,32,,0,15.1,0.8,0,1
638,14960,no,no,4.1,0,,0,0.0,0.0,0,1
639,15041,no,no,5.24,0,,0,0.0,0.0,3,1
640,15044,yes,no,9.13,11,0.0,1,39.1,1.9,0,1
641,15053,no,no,10.39,27,,0,171.2,8.5,1,0
642,15073,yes,yes,10.39,32,1.17,0,154.2,5.4,0,0
643,15076,yes,no,10.39,25,0.3,0,54.0,5.6,0,0
644,15115,yes,no,4.01,14,,0,0.0,0.0,0,1
645,15118,yes,no,3.9,0,,0,0.0,0.0,7,1
646,15134,yes,no,10.38,24,,0,143.6,10.5,0,0
647,15141,no,no,5.38,13,,0,0.0,0.0,0,1
648,15163,no,no,6.52,20,,2,18.1,1.6,0,1
649,15168,yes,no,4.69,12,,0,0.0,0.0,0,1
650,15184,no,no,4.27,8,,0,0.0,0.0,0,1
651,15199,yes,no,5.16,0,,0,0.0,0.0,1,1
652,15240,yes,yes,5.72,14,,0,0.0,0.0,0,1
653,15285,yes,yes,5.22,0,,0,0.0,0.0,1,1
654,15296,yes,no,7.78,26,,0,52.9,2.7,0,1
655,15345,yes,yes,10.35,15,1.27,0,45.5,4.7,0,0
656,15346,no,no,7.24,18,,3,18.5,1.1,0,1
657,15356,yes,no,7.19,10,,1,5.5,0.5,4,1
658,15357,yes,no,10.55,21,,2,20.0,1.8,0,1
659,15362,no,no,5.56,23,,5,41.8,7.9,0,1
660,15382,yes,yes,3.64,20,,0,0.2,0.2,2,1
661,15388,yes,yes,9.51,24,0.0,0,6.0,1.1,0,1
662,15402,no,no,3.81,0,,2,0.0,0.0,5,1
663,15425,no,no,5.44,0,,0,0.0,0.0,7,1
664,15433,yes,yes,10.33,24,,0,41.8,4.4,0,0
665,15434,yes,yes,10.69,19,,0,6.5,0.5,0,1
666,15459,yes,no,6.41,0,,0,0.0,0.0,0,1
667,15470,yes,no,5.48,21,,0,0.0,0.0,0,1
668,15503,yes,no,10.32,20,0.79,0,386.3,17.0,0,0
669,15505,yes,yes,10.32,12,0.16,0,115.6,7.5,0,0
670,15530,no,no,6.69,0,,0,0.0,0.0,0,1
671,15561,no,no,5.6,23,,0,2.2,0.4,0,1
672,15567,yes,no,10.31,20,1.16,0,6.8,0.4,0,0
673,15568,yes,no,4.42,0,,0,0.0,0.0,2,1
674,15590,yes,no,10.3,20,1.12,0,24.1,3.0,0,0
675,15615,no,no,4.28,13,,0,0.0,0.0,0,1
676,15624,no,no,6.21,14,,0,17.6,1.3,0,1
677,15629,yes,yes,10.3,12,0.24,1,69.4,4.0,0,0
678,15640,yes,yes,10.3,10,1.17,0,12.6,3.0,0,0
679,15683,yes,no,3.61,0,,0,0.0,0.0,4,1
680,15686,no,no,4.55,23,0.06,0,0.0,0.0,0,1
681,15728,yes,yes,5.27,0,,0,0.0,0.0,1,1
682,15738,yes,no,10.28,21,1.63,0,117.4,4.5,0,0
683,15779,no,no,6.79,37,,0,24.1,3.0,0,1
684,15787,no,no,10.27,24,,0,143.1,6.0,0,0
685,15796,no,no,3.65,0,,0,0.0,0.0,0,1
686,15817,yes,no,8.22,25,0.0,0,45.9,2.1,0,1
687,15819,no,no,3.68,21,,0,0.0,0.0,0,1
688,15823,yes,yes,10.27,18,1.63,0,18.9,1.4,0,0
689,15887,no,no,3.75,13,,2,0.0,0.0,0,1
690,15900,yes,no,10.25,22,1.18,0,40.2,4.1,0,0
691,15907,no,no,6.85,22,,0,8.7,0.3,0,1
692,15926,yes,no,10.25,22,0.04,0,40.4,2.5,0,0
693,16009,yes,yes,3.98,20,,0,0.0,0.0,0,1
694,16025,yes,yes,10.24,20,1.67,0,8.0,0.8,0,0
695,16029,no,no,5.01,0,,0,0.0,0.0,0,1
696,16071,yes,no,4.75,0,,0,0.0,0.0,1,1
697,16076,yes,no,10.24,20,1.2,0,43.6,3.1,0,0
698,16090,yes,no,8.16,24,0.0,0,42.1,3.3,0,1
699,16096,no,no,5.78,0,,0,0.0,0.0,0,1
700,16109,no,no,3.86,17,,0,0.0,0.0,4,1
701,16117,no,no,3.58,0,,0,0.0,0.0,6,1
702,16145,no,no,3.85,0,,0,0.0,0.0,7,1
703,16153,yes,yes,8.02,16,0.0,2,6.7,0.7,0,1
704,16172,no,no,3.39,13,,0,0.0,0.0,0,1
705,16179,yes,no,9.02,28,0.0,0,74.4,3.7,0,1
706,16244,yes,yes,10.23,20,0.11,0,3.9,1.0,0,0
707,16249,yes,no,6.61,0,,0,2.6,0.4,2,1
708,16253,no,no,4.93,0,,3,0.0,0.0,0,1
709,16276,yes,yes,10.23,15,0.13,1,104.0,10.1,0,0
710,16291,no,no,3.91,0,,0,0.0,0.0,0,1
711,16309,yes,yes,3.9,10,,0,0.0,0.0,0,1
712,16335,yes,yes,10.22,14,1.63,0,11.5,0.5,0,0
713,16412,no,no,5.41,22,,0,0.0,0.0,0,1
714,16417,no,no,6.44,23,,0,15.0,2.1,0,1
715,16422,no,no,7.73,20,,0,0.0,0.0,0,1
716,16442,no,no,3.91,0,,0,0.0,0.0,0,1
717,16454,yes,no,7.07,10,,1,28.2,1.7,2,1
718,16457,yes,yes,4.89,13,,0,0.0,0.0,0,1
719,16466,no,no,3.87,0,,0,0.0,0.0,4,1
720,16490,yes,no,10.22,21,0.39,0,5.0,0.2,0,0
721,16511,no,no,5.69,7,,0,2.2,0.1,3,1
722,16524,yes,no,7.93,10,,0,7.1,0.5,7,1
723,16551,no,no,7.38,22,0.0,0,26.7,2.0,0,1
724,16562,yes,yes,10.22,12,0.13,0,56.9,4.0,0,0
725,16588,no,no,7.21,10,,2,0.2,0.0,0,1
726,16629,yes,yes,10.22,12,,0,18.9,5.2,6,0
727,16634,no,no,3.39,0,,0,0.0,0.0,1,1
728,16654,yes,no,10.22,12,0.87,0,38.1,2.8,0,0
729,16662,yes,no,6.75,0,,0,0.8,0.1,3,1
730,16792,yes,yes,9.6,0,,0,178.2,11.3,0,1
731,16831,yes,yes,10.19,20,0.08,0,49.9,5.9,0,0
732,16834,yes,no,4.49,0,,0,0.0,0.0,3,1
733,16840,yes,no,6.14,20,,0,1.4,0.1,0,1
734,16878,no,no,3.71,0,,0,0.0,0.0,0,1
735,16902,no,no,4.1,14,,0,0.0,0.0,0,1
736,16947,yes,yes,10.17,22,1.05,0,34.1,2.0,0,0
737,16980,yes,yes,10.16,25,1.95,0,92.3,8.4,0,0
738,16986,yes,no,10.16,19,1.91,0,87.7,6.7,0,0
739,16995,no,no,3.62,0,,0,0.0,0.0,2,1
740,17059,yes,no,5.18,23,,0,0.0,0.0,0,1
741,17064,no,no,5.08,13,,0,0.0,0.0,0,1
742,17067,yes,yes,4.77,14,,0,0.0,0.0,0,1
743,17106,no,no,5.6,0,,1,7.7,0.7,7,1
744,17108,no,no,3.31,0,,0,0.0,0.0,0,1
745,17111,no,no,4.52,17,,1,0.0,0.0,3,1
746,17128,no,no,3.77,14,,0,0.0,0.0,0,1
747,17141,yes,yes,5.65,0,,0,0.9,0.1,3,1
748,17153,yes,yes,10.13,13,1.74,0,4.8,1.4,0,0
749,17155,no,no,3.53,0,0.0,0,0.0,0.0,1,1
750,17183,no,no,3.82,0,,0,0.0,0.0,0,1
751,17248,no,no,3.53,0,,0,0.0,0.0,5,1
752,17255,yes,yes,10.12,17,1.75,0,30.8,0.9,0,0
753,17277,no,no,6.14,0,,0,0.7,0.1,1,1
754,17281,yes,yes,10.12,15,1.16,0,10.9,0.7,0,0
755,17283,yes,yes,10.12,10,1.17,0,3.2,0.2,0,0
756,17302,no,no,3.27,0,,0,0.0,0.0,7,1
757,17319,yes,yes,10.11,24,1.21,0,16.4,1.2,0,0
758,17323,yes,yes,6.3,0,,1,7.8,0.5,6,1
759,17325,no,no,3.45,13,,0,0.0,0.0,0,1
760,17348,no,no,4.31,14,,0,0.0,0.0,0,1
761,17374,yes,yes,6.17,21,,0,8.9,2.2,0,1
762,17383,no,no,4.35,0,,0,0.0,0.0,6,1
763,17448,yes,yes,5.68,13,,0,1.3,0.2,0,1
764,17461,yes,no,3.97,14,,0,0.0,0.0,0,1
765,17471,yes,yes,3.72,0,,0,0.0,0.0,0,1
766,17473,no,no,3.93,22,0.0,0,0.0,0.0,0,1
767,17482,yes,no,4.42,0,,0,0.0,0.0,0,1
768,17509,yes,yes,10.08,25,0.04,0,4.5,0.4,0,0
769,17531,yes,yes,10.07,21,0.25,0,85.3,6.0,0,0
770,17540,yes,no,6.13,18,,0,18.2,1.1,0,1
771,17597,yes,no,5.55,0,,1,2.9,0.2,6,1
772,17641,no,no,3.38,0,,0,0.0,0.0,6,1
773,17643,yes,yes,10.32,14,1.0,0,67.5,7.1,0,1
774,17717,yes,no,10.05,19,1.84,0,48.4,1.5,0,0
775,17721,yes,no,5.65,22,,0,1.5,0.1,0,1
776,17756,yes,no,10.32,20,,0,43.5,1.7,0,1
777,17776,yes,yes,10.04,14,1.55,0,81.5,3.0,1,0
778,17790,yes,no,3.79,32,,1,0.0,0.0,0,1
779,17845,yes,no,4.9,0,,0,0.0,0.0,0,1
780,17859,no,no,3.72,0,,0,0.0,0.0,0,1
781,17887,yes,yes,10.03,17,1.66,0,129.3,5.4,0,0
782,17888,yes,yes,10.03,11,0.37,0,17.4,9.1,0,0
783,17917,yes,no,5.98,0,,0,5.4,0.8,7,1
784,17955,yes,no,8.84,28,,1,76.0,6.1,0,1
785,17967,yes,no,9.6,21,0.0,0,48.5,10.4,0,1
786,17970,yes,no,5.58,0,,0,0.8,0.1,2,1
787,17971,yes,no,4.55,0,,1,0.0,0.0,7,1
788,18026,no,no,3.3,0,,0,0.0,0.0,0,1
789,18029,yes,no,6.86,10,,0,4.0,0.4,6,1
790,18041,no,no,5.37,76,,1,32.8,4.6,0,1
791,18050,yes,yes,10.01,24,1.19,0,73.3,2.7,0,0
792,18068,no,no,6.06,0,,2,11.7,1.9,1,1
793,18123,yes,no,5.9,0,,0,2.5,0.3,4,1
794,18136,no,no,3.69,0,,0,0.0,0.0,0,1
795,18140,yes,no,3.54,13,,0,0.0,0.0,0,1
796,18176,yes,no,7.01,14,,0,37.5,1.5,0,1
797,18228,no,no,3.68,0,,0,0.0,0.0,0,1
798,18267,no,no,6.31,0,,0,0.8,0.1,2,1
799,18289,yes,no,5.6,0,,0,1.2,0.2,5,1
800,18290,yes,no,5.48,53,,0,30.6,1.8,0,1
801,18340,yes,no,9.98,11,,0,2.5,0.3,1,0
802,18341,yes,no,7.88,26,0.0,0,49.8,1.8,0,1
803,18379,no,no,3.66,0,,0,0.0,0.0,0,1
804,18404,yes,yes,3.98,22,,0,0.0,0.0,0,1
805,18448,yes,yes,6.57,0,,0,1.6,0.1,5,1
806,18481,no,no,5.0,0,,0,0.0,0.0,0,1
807,18513,no,no,5.15,13,,3,4.9,1.4,0,1
808,18532,no,no,5.69,0,0.0,0,2.5,0.4,5,1
809,18545,yes,no,4.67,14,,0,0.0,0.0,0,1
810,18556,yes,no,4.65,23,,0,0.0,0.0,0,1
811,18603,no,no,3.64,0,,0,0.0,0.0,0,1
812,18613,yes,no,4.73,0,,1,0.0,0.0,6,1
813,18630,yes,yes,9.51,22,0.0,0,15.5,0.5,0,1
814,18634,yes,yes,5.19,0,,0,0.0,0.0,0,1
815,18636,yes,yes,9.95,15,1.21,0,113.6,7.2,0,0
816,18639,yes,no,9.95,22,0.83,0,13.6,0.5,0,0
817,18670,yes,no,5.28,17,0.0,3,203.4,11.8,0,1
818,18738,yes,no,4.7,0,0.0,0,0.0,0.0,0,1
819,18748,yes,no,7.57,26,0.0,1,23.0,0.7,0,1
820,18798,no,no,8.29,34,,0,38.8,0.9,0,1
821,18800,yes,no,9.93,26,1.35,0,0.1,0.0,0,0
822,18818,yes,yes,5.38,19,0.0,0,12.4,0.6,1,1
823,18841,yes,no,9.92,24,,0,,,0,0
824,18850,no,no,3.56,13,,0,0.0,0.0,0,1
825,18855,yes,yes,9.92,11,1.53,0,0.3,0.0,0,0
826,18877,yes,no,9.92,22,0.92,0,113.1,4.9,0,0
827,18893,yes,no,9.92,25,0.25,0,4.3,0.2,0,0
828,18903,yes,yes,4.55,0,,0,0.0,0.0,3,1
829,18914,no,no,3.6,0,,0,0.0,0.0,0,1
830,18926,yes,no,7.73,18,0.0,0,58.6,3.5,0,1
831,18929,yes,no,3.96,20,,0,0.0,0.0,0,1
832,18935,yes,yes,4.31,0,,0,0.0,0.0,4,1
833,19019,no,no,3.56,13,,1,0.0,0.0,0,1
834,19085,yes,yes,9.9,15,1.19,0,82.4,4.2,0,0
835,19122,yes,no,6.82,18,,0,3.3,0.4,0,1
836,19135,no,no,5.89,0,,0,1.2,0.2,4,1
837,19141,no,no,3.58,0,,0,0.0,0.0,0,1
838,19164,yes,yes,5.85,16,,0,11.7,1.0,0,1
839,19166,yes,no,4.47,13,,1,0.0,0.0,0,1
840,19241,yes,no,9.88,21,0.29,0,43.7,2.8,0,0
841,19251,no,no,3.65,0,,0,0.0,0.0,5,1
842,19260,yes,no,8.42,10,,0,0.5,0.0,0,1
843,19290,no,no,3.56,0,,0,0.0,0.0,0,1
844,19294,yes,no,6.67,10,,0,0.8,0.0,1,1
845,19298,no,no,8.85,9,,0,0.0,0.0,0,1
846,19300,no,no,5.82,22,,0,6.3,4.6,0,1
847,19309,yes,yes,9.88,10,1.1,4,81.5,4.9,0,0
848,19393,yes,no,9.88,19,0.43,0,28.7,1.2,0,0
849,19428,yes,no,9.87,20,1.12,0,49.6,3.4,0,0
850,19435,no,no,8.27,8,,0,3.2,0.4,6,1
851,19463,yes,no,9.87,12,1.09,0,46.0,2.4,0,0
852,19475,yes,yes,6.73,19,,0,44.7,9.3,0,1
853,19520,no,no,3.47,56,,2,0.0,0.0,0,1
854,19522,yes,no,6.62,24,0.0,0,7.2,0.4,1,1
855,19528,no,no,3.42,48,,5,0.0,0.0,0,1
856,19540,yes,no,5.58,23,,0,19.6,2.0,0,1
857,19592,yes,yes,9.86,15,1.12,0,39.5,4.0,0,0
858,19618,yes,yes,9.86,16,1.58,0,93.5,5.4,0,0
859,19630,yes,no,6.62,15,,0,4.4,0.4,4,1
860,19652,yes,no,4.93,21,0.24,0,0.0,0.0,0,1
861,19678,yes,yes,9.86,29,0.31,0,56.2,7.9,0,0
862,19682,yes,yes,3.54,0,,0,0.0,0.0,0,1
863,19758,yes,no,5.98,39,,0,4.0,0.8,0,1
864,19781,yes,no,6.03,17,,0,10.1,1.1,0,1
865,19789,no,no,7.13,13,0.0,0,6.3,0.4,7,1
866,19793,yes,yes,5.41,12,,0,0.8,0.1,0,1
867,19811,yes,no,5.44,18,,2,14.5,1.3,0,1
868,19840,yes,no,9.74,8,,1,3.2,0.2,2,1
869,19859,no,no,8.54,11,,0,6.8,0.7,7,1
870,19881,no,no,4.27,0,,0,0.0,0.0,0,1
871,19901,yes,no,7.73,19,0.0,0,44.8,2.5,0,1
872,19904,yes,yes,9.84,16,,0,28.4,1.1,0,0
873,19932,no,no,6.31,20,,0,9.9,0.9,0,1
874,19934,no,no,3.53,0,,0,0.0,0.0,0,1
875,20013,yes,yes,5.05,0,0.0,0,1.8,0.2,6,1
876,20025,yes,yes,10.59,0,,0,0.0,0.0,0,1
877,20028,no,no,3.53,0,,0,0.0,0.0,0,1
878,20043,yes,yes,7.68,8,,0,3.7,0.4,5,1
879,20094,yes,no,6.73,13,,0,4.9,0.4,5,1
